From,To ,Capacity,CU (%)
2927386,1863534,3,0.113895216
2772173,2789997,3,0.113895216
2789890,2789296,3,0.113895216
2793767,3379918,3,0.113895216
2796970,1863534,3,0.113895216
2793684,1863534,3,0.113895216
2843711,2772172,6,0.227790433
2796985,1863534,3,0.113895216
3173033,2771172,3,0.113895216
3061253,2771172,3,0.113895216
2787736,2772172,3,0.113895216
2794621,2771172,3,0.113895216
3604553,2772172,3,0.113895216
2792841,1863534,3,0.113895216
3134967,1863534,3,0.113895216
3063169,3213210,3,0.113895216
2796959,1863534,3,0.113895216
2767832,1863534,3,0.113895216
2765402,2765448,3,0.113895216
2797007,1863534,3,0.113895216
2771182,2774449,3,0.113895216
2772161,2771172,3,0.113895216
2793777,3379918,3,0.113895216
2788454,2794189,3,0.113895216
2821017,2797552,3,0.113895216
3560254,2771172,3,0.113895216
3260165,2794645,3,0.113895216
2797047,1863534,3,0.113895216
3455265,2788451,3,0.113895216
2794297,3213210,3,0.113895216
2843717,2771172,3,0.113895216
2796995,1863534,3,0.113895216
2793778,1863534,30,1.138952164
2807580,2796465,3,0.113895216
2796963,1863534,6,0.227790433
2788355,3213210,3,0.113895216
2772189,2771172,3,0.113895216
2809825,2794639,3,0.113895216
3405884,1863534,3,0.113895216
3312964,2793778,6,0.227790433
2792708,2771188,3,0.113895216
2793614,2833744,3,0.113895216
3487228,2794626,3,0.113895216
2796831,2796321,9,0.341685649
2774422,2771172,3,0.113895216
2771172,1863534,54,2.050113895
2784020,2772172,3,0.113895216
2795053,2796828,3,0.113895216
2788611,1863534,3,0.113895216
2810986,2774449,3,0.113895216
2984330,2771172,3,0.113895216
2791416,2765448,3,0.113895216
3688584,2793778,3,0.113895216
3418431,1863534,3,0.113895216
2793201,2793316,3,0.113895216
2795173,2796831,3,0.113895216
3098185,1863534,6,0.227790433
2789764,3150618,3,0.113895216
3570071,2772172,3,0.113895216
2772172,1863534,57,2.164009112
2772193,2772172,3,0.113895216
2797014,1863534,6,0.227790433
2765290,2833731,3,0.113895216
2796168,2796631,3,0.113895216
2796967,3213210,3,0.113895216
2796321,2774442,12,0.455580866
2772192,1863534,3,0.113895216
2815776,1863534,3,0.113895216
2774403,3150618,3,0.113895216
3173034,2771172,3,0.113895216
2788289,2793881,3,0.113895216
2765452,2833731,3,0.113895216
2794635,3213210,3,0.113895216
2794637,3213210,3,0.113895216
2789997,1863534,18,0.683371298
2797031,2772172,3,0.113895216
2788291,2794634,3,0.113895216
2794281,1863534,3,0.113895216
2794285,2771172,6,0.227790433
2792974,2795915,3,0.113895216
2796974,1863534,12,0.455580866
2794645,1863534,6,0.227790433
3635800,3455670,3,0.113895216
2927073,1863534,3,0.113895216
2797002,2794626,3,0.113895216
2830634,1863534,3,0.113895216
2807878,2772172,3,0.113895216
2788485,2788451,3,0.113895216
2988139,2789997,6,0.227790433
3102903,2796688,3,0.113895216
2765319,2771172,3,0.113895216
2796465,1863534,15,0.569476082
3307768,2797337,3,0.113895216
2788451,1863534,15,0.569476082
2795919,2792785,3,0.113895216
2796828,2796631,6,0.227790433
2807497,1863534,3,0.113895216
2794622,1863534,3,0.113895216
2794634,1863534,9,0.341685649
2789936,3150618,3,0.113895216
2796080,2796465,6,0.227790433
2808243,2793778,3,0.113895216
2774411,2772164,3,0.113895216
2774442,1863534,24,0.911161731
3063181,1863534,3,0.113895216
2789494,2793881,3,0.113895216
2814509,2793778,3,0.113895216
2793129,2795915,3,0.113895216
2765262,2765448,3,0.113895216
3625671,2796080,3,0.113895216
2793202,2796349,6,0.227790433
2771175,1863534,3,0.113895216
3005008,2774442,3,0.113895216
2774447,2796631,3,0.113895216
2791792,2765448,3,0.113895216
3455670,2796631,6,0.227790433
2796288,2771188,3,0.113895216
2794626,1863534,21,0.797266515
2794276,1863534,3,0.113895216
2793757,2788550,3,0.113895216
2794254,3213210,3,0.113895216
2774415,2774449,3,0.113895216
2797527,2793881,3,0.113895216
3260164,3213210,3,0.113895216
2788155,2778270,3,0.113895216
2791093,1863534,3,0.113895216
2767923,2833744,3,0.113895216
2792913,2796631,3,0.113895216
2797344,2793881,3,0.113895216
2795250,3236071,3,0.113895216
2774410,2771172,3,0.113895216
2789622,2772172,3,0.113895216
2794262,1863534,6,0.227790433
2927553,1863534,3,0.113895216
3540980,2793202,3,0.113895216
2793316,1863534,9,0.341685649
2797552,2793778,6,0.227790433
2765415,2833731,3,0.113895216
3593406,2793778,3,0.113895216
2774449,1863534,24,0.911161731
2794304,1863534,3,0.113895216
3258957,2789997,3,0.113895216
2794270,1863534,3,0.113895216
2794980,2988139,3,0.113895216
2772184,3213210,3,0.113895216
2797331,1863534,3,0.113895216
2794643,2794626,3,0.113895216
2797003,1863534,6,0.227790433
2787721,1863534,3,0.113895216
2796998,1863534,3,0.113895216
2794293,1863534,3,0.113895216
2774423,2774449,3,0.113895216
2797559,2793778,3,0.113895216
3743947,1863534,3,0.113895216
3348910,2797337,3,0.113895216
2774408,2774442,3,0.113895216
2767852,2765448,3,0.113895216
2788521,2772172,6,0.227790433
3236071,1863534,9,0.341685649
3428163,2796465,3,0.113895216
3654433,2796349,3,0.113895216
2794615,2772172,3,0.113895216
2792785,2796631,6,0.227790433
3225682,2797003,3,0.113895216
2795339,2793881,3,0.113895216
2797337,1863534,12,0.455580866
2796340,2796631,3,0.113895216
2765355,2833731,3,0.113895216
2792417,2771188,3,0.113895216
2771188,1863534,27,1.025056948
2788631,2793881,3,0.113895216
2796219,2771188,3,0.113895216
2796688,2774449,9,0.341685649
2767861,2771172,3,0.113895216
2796991,1863534,3,0.113895216
2772151,2796631,6,0.227790433
2796952,1863534,3,0.113895216
2927484,2788521,3,0.113895216
3152469,2774442,3,0.113895216
3155035,2793881,3,0.113895216
2789296,1863534,9,0.341685649
2794632,2796955,3,0.113895216
2791433,2793881,3,0.113895216
2876986,1863534,3,0.113895216
2797012,1863534,3,0.113895216
2796363,2771188,3,0.113895216
2796955,1863534,6,0.227790433
2788550,1863534,6,0.227790433
2765348,2772172,3,0.113895216
2796958,1863534,6,0.227790433
2795915,2796631,9,0.341685649
2783341,3150618,3,0.113895216
2793881,1863534,39,1.480637813
2792426,2794626,3,0.113895216
2792991,2796631,3,0.113895216
2774371,1863534,3,0.113895216
2797054,1863534,3,0.113895216
3510569,2796958,3,0.113895216
2794614,3213210,3,0.113895216
2926457,1863534,3,0.113895216
2796782,2796631,3,0.113895216
2789686,2772172,3,0.113895216
2796977,1863534,3,0.113895216
2796631,1863534,69,2.619589977
2774363,2774392,3,0.113895216
2797032,1863534,3,0.113895216
2794920,2771188,3,0.113895216
2927235,2772172,3,0.113895216
3788355,2778270,3,0.113895216
2794639,2796974,6,0.227790433
2797052,1863534,3,0.113895216
3189677,2796631,6,0.227790433
2796992,1863534,3,0.113895216
2794189,1863534,6,0.227790433
2794248,1863534,3,0.113895216
2797060,2771172,3,0.113895216
2792975,2771188,3,0.113895216
2788352,2788451,3,0.113895216
2973335,2794626,3,0.113895216
2796349,1863534,18,0.683371298
2767752,2765448,3,0.113895216
3525878,2797337,3,0.113895216
2802907,2794285,3,0.113895216
3153681,1863534,3,0.113895216
2804460,2772151,3,0.113895216
2793263,2796631,3,0.113895216
2791775,2772172,3,0.113895216
3134970,1863534,3,0.113895216
2789419,2843711,3,0.113895216
3341033,3236071,3,0.113895216
3260419,2789997,3,0.113895216
2794194,3213210,3,0.113895216
2788558,2833744,3,0.113895216
2797044,2794634,3,0.113895216
2794608,1863534,3,0.113895216
3735926,3323779,3,0.113895216
3638215,2789296,3,0.113895216
3379918,1863534,21,0.797266515
2833744,1863534,35,1.328777525
2778270,1863534,9,0.341685649
3153746,3379918,3,0.113895216
2825123,2796349,3,0.113895216
3213210,1863534,36,1.366742597
2833557,2788451,3,0.113895216
2833738,3379918,3,0.113895216
3817286,2772172,3,0.113895216
3150618,1863534,36,1.366742597
3735620,1863534,3,0.113895216
2833731,2833744,17,0.645406226
2848409,3098185,3,0.113895216
2801882,2771188,3,0.113895216
3379189,1863534,3,0.113895216
3754673,1863534,3,0.113895216
2834997,2793316,3,0.113895216
3323779,1863534,6,0.227790433
2829103,1863534,3,0.113895216
3214775,3312964,3,0.113895216
2828020,2797014,3,0.113895216
2823850,2796631,3,0.113895216
2849010,2796688,3,0.113895216
3388693,2771172,3,0.113895216
2919589,3379918,3,0.113895216
2828997,3379918,3,0.113895216
2828995,2833744,3,0.113895216
2829405,2796963,3,0.113895216
2808653,1863534,3,0.113895216
3731428,1863525,3,0.113895216
2783460,2810123,3,0.113895216
2814344,2811696,3,0.113895216
2814389,2785357,3,0.113895216
3064726,1863525,3,0.113895216
3092633,2811685,6,0.227790433
2811782,2814338,3,0.113895216
2814376,1863525,3,0.113895216
2814136,2815194,3,0.113895216
3064733,1863525,9,0.341685649
2811505,2817628,3,0.113895216
3245576,2817628,3,0.113895216
3728871,1863525,6,0.227790433
2814189,2811585,3,0.113895216
2817579,2814188,3,0.113895216
2814193,2817628,3,0.113895216
2819813,2821238,3,0.113895216
3074556,1863525,3,0.113895216
2814374,2814109,24,0.911161731
3698734,1863525,3,0.113895216
2864865,3040115,3,0.113895216
2814185,2811412,3,0.113895216
2813919,2811792,3,0.113895216
2811592,1863525,3,0.113895216
3075907,1863525,3,0.113895216
3108094,3092640,3,0.113895216
2814347,1863525,15,0.569476082
2814275,3092640,3,0.113895216
3050231,2807688,3,0.113895216
2814313,1863525,36,1.366742597
2814034,2784150,3,0.113895216
2814232,1863525,3,0.113895216
2814272,2817559,6,0.227790433
2785357,2810123,9,0.341685649
3092109,3074560,18,0.683371298
2814113,2814338,3,0.113895216
2814192,3092126,3,0.113895216
2814223,3092109,3,0.113895216
3092640,2811585,21,0.797266515
2813973,2814145,3,0.113895216
3092080,1863525,3,0.113895216
3092112,1863525,3,0.113895216
2814281,2811792,3,0.113895216
2862014,2811585,3,0.113895216
2811685,1863525,42,1.59453303
3756520,2814145,3,0.113895216
2813500,2814109,3,0.113895216
2814377,2811486,3,0.113895216
2811402,2817628,3,0.113895216
3092637,3092640,3,0.113895216
2813917,1863525,3,0.113895216
3116880,2817559,3,0.113895216
2785399,2783407,3,0.113895216
3116876,2811585,3,0.113895216
3040115,3174812,12,0.455580866
3582118,3261743,3,0.113895216
3074582,1863525,3,0.113895216
2813998,2811585,3,0.113895216
2814356,2814145,3,0.113895216
2817565,2807762,3,0.113895216
3642339,2815194,3,0.113895216
2819498,2809970,3,0.113895216
3092126,2811685,6,0.227790433
2814221,2784150,3,0.113895216
2814049,2785357,3,0.113895216
2814266,2817559,6,0.227790433
2814384,2814261,3,0.113895216
2810123,1863525,75,2.84738041
2811403,2811585,6,0.227790433
2813935,2811412,3,0.113895216
2807806,2810123,3,0.113895216
2811447,2814188,3,0.113895216
2814007,1863525,6,0.227790433
2811637,2811696,3,0.113895216
2811408,2815194,3,0.113895216
3067744,1863525,6,0.227790433
2814263,2784141,3,0.113895216
3066099,1863525,3,0.113895216
2783426,3074560,3,0.113895216
2813974,2813927,3,0.113895216
2813923,2814145,3,0.113895216
3108499,1863525,3,0.113895216
2814146,2810123,6,0.227790433
2784138,2810123,3,0.113895216
2815194,1863525,30,1.138952164
3642266,2814347,3,0.113895216
2811849,1863525,3,0.113895216
2814257,2817628,3,0.113895216
3174812,2811685,15,0.569476082
2811792,2814374,9,0.341685649
3751378,2814188,3,0.113895216
2817571,2817559,3,0.113895216
3064718,1863525,6,0.227790433
2784148,3074561,3,0.113895216
2811766,2814145,3,0.113895216
2811789,2810123,3,0.113895216
3074585,1863525,3,0.113895216
2817604,2821238,3,0.113895216
3064015,1863525,3,0.113895216
3105264,3765161,3,0.113895216
3092105,3765161,6,0.227790433
2882864,3197251,3,0.113895216
2811820,1863525,3,0.113895216
2813990,2784150,3,0.113895216
2811570,2814109,3,0.113895216
2811714,2815194,3,0.113895216
2814190,1863525,3,0.113895216
2819492,2814188,3,0.113895216
2811552,2814328,3,0.113895216
2811729,2810123,3,0.113895216
3064732,1863525,3,0.113895216
2809970,2814109,6,0.227790433
3635450,1863525,3,0.113895216
2817557,2814188,3,0.113895216
3074562,1863525,3,0.113895216
3261743,1863525,6,0.227790433
2811691,1863525,3,0.113895216
2811412,2785390,12,0.455580866
2814219,2811586,3,0.113895216
3074560,1863525,24,0.911161731
2814335,2814338,3,0.113895216
2821307,1863525,3,0.113895216
3169290,1863525,3,0.113895216
3098656,3074561,3,0.113895216
2784141,2811585,9,0.341685649
3092072,2811685,3,0.113895216
3066090,1863525,3,0.113895216
2814110,2811499,3,0.113895216
2811585,1863525,54,2.050113895
2811708,2814188,3,0.113895216
2814109,1863525,57,2.164009112
3736398,2814007,3,0.113895216
3831123,3067744,3,0.113895216
2811629,1863525,3,0.113895216
3218136,2811503,3,0.113895216
2814282,2811481,3,0.113895216
3074563,1863525,3,0.113895216
3092091,1863525,3,0.113895216
2814435,3307878,3,0.113895216
3073672,1863525,3,0.113895216
3126654,2783407,3,0.113895216
2784150,2814188,18,0.683371298
2814336,1863525,3,0.113895216
2811803,2814261,3,0.113895216
2821371,2807762,3,0.113895216
2784142,2783407,3,0.113895216
2811499,1863525,6,0.227790433
2813972,1863525,3,0.113895216
2811516,1863525,3,0.113895216
2811545,2817559,3,0.113895216
3127028,3104719,3,0.113895216
3092121,3074561,3,0.113895216
3507369,1863525,3,0.113895216
3197251,2811685,6,0.227790433
3466439,2814188,3,0.113895216
2811704,1863525,3,0.113895216
3075796,1863525,6,0.227790433
2785390,2814338,15,0.569476082
3075771,1863525,3,0.113895216
2814056,3092109,3,0.113895216
2811406,2811696,3,0.113895216
2814069,3040115,3,0.113895216
2813987,2814145,3,0.113895216
3072941,3073675,3,0.113895216
3642369,2814338,3,0.113895216
3063214,1863525,3,0.113895216
2813932,2814272,3,0.113895216
2814338,1863525,39,1.480637813
3074566,1863525,3,0.113895216
3307878,3765161,24,0.911161731
2814362,2811412,3,0.113895216
2814019,2814266,3,0.113895216
2784123,3728871,3,0.113895216
3073660,1863525,3,0.113895216
2814184,1863525,3,0.113895216
3771617,2814145,3,0.113895216
2811626,2784150,3,0.113895216
2813976,2814313,3,0.113895216
2814252,2810123,3,0.113895216
2811715,2815194,3,0.113895216
2814258,2784141,3,0.113895216
3104721,2783407,3,0.113895216
2814250,2814374,3,0.113895216
2811841,2811481,3,0.113895216
3129875,3307878,3,0.113895216
3045009,2814338,3,0.113895216
3092104,3092640,3,0.113895216
2817807,2902593,3,0.113895216
2819740,2814145,3,0.113895216
2811514,1863525,6,0.227790433
3128745,3307878,3,0.113895216
2807688,1863525,9,0.341685649
3105262,2814188,3,0.113895216
2785360,2814146,3,0.113895216
3543311,2783407,3,0.113895216
2814379,2810123,3,0.113895216
2785378,2815194,3,0.113895216
3092627,2811685,3,0.113895216
2785375,2811403,3,0.113895216
2814068,2811586,3,0.113895216
3064710,1863525,6,0.227790433
2811702,2814145,3,0.113895216
2817534,1863525,3,0.113895216
2814328,2814109,9,0.341685649
3711080,2814145,3,0.113895216
2814145,1863525,42,1.59453303
2814299,3092109,3,0.113895216
3122930,3074577,3,0.113895216
3073662,3064710,3,0.113895216
3075766,3074561,3,0.113895216
2821190,2817559,3,0.113895216
2821238,2814188,9,0.341685649
2811778,3092640,3,0.113895216
3104719,3765161,9,0.341685649
3642368,2815194,3,0.113895216
2814100,2814261,3,0.113895216
3064721,1863525,3,0.113895216
2814120,2814145,3,0.113895216
2814355,2814145,3,0.113895216
3074580,1863525,3,0.113895216
2817559,1863525,39,1.480637813
3064020,1863525,3,0.113895216
3716053,2807688,3,0.113895216
2811603,2814109,3,0.113895216
3716045,2817628,3,0.113895216
3642366,2811696,3,0.113895216
3073654,1863525,3,0.113895216
2811503,2814109,6,0.227790433
3073663,3073675,3,0.113895216
2807762,1863525,12,0.455580866
3063080,3040115,3,0.113895216
2814393,2783407,3,0.113895216
2811829,2817559,3,0.113895216
2811454,2817628,3,0.113895216
2785392,1863525,3,0.113895216
3642305,2814338,3,0.113895216
3711085,3307878,3,0.113895216
2814013,2814261,3,0.113895216
3073665,1863525,3,0.113895216
2817553,2807762,3,0.113895216
2811696,1863525,21,0.797266515
2811481,2814374,9,0.341685649
2811500,2814261,3,0.113895216
2807810,2811514,3,0.113895216
2813913,2811696,3,0.113895216
2811750,2814188,3,0.113895216
2783445,2810123,3,0.113895216
3067748,1863525,3,0.113895216
2811486,3092109,6,0.227790433
2817628,1863525,27,1.025056948
2811586,2817559,9,0.341685649
2814131,2814347,3,0.113895216
2811515,2814338,3,0.113895216
2814188,1863525,62,2.353834472
2813927,1863525,6,0.227790433
3074584,3064718,3,0.113895216
2785391,2784150,3,0.113895216
3074577,3064733,6,0.227790433
3202053,1863525,3,0.113895216
3073659,1863525,3,0.113895216
2821197,2811585,3,0.113895216
3127026,3307878,3,0.113895216
2814288,2814328,3,0.113895216
2814002,3092633,3,0.113895216
3066861,1863525,3,0.113895216
2814254,2810123,3,0.113895216
3107910,2783407,3,0.113895216
3167627,1863525,3,0.113895216
3072950,3074561,3,0.113895216
2811525,2815194,3,0.113895216
2783407,2814313,30,1.138952164
2810080,1863525,3,0.113895216
2814276,2810123,3,0.113895216
3642365,2814347,3,0.113895216
3122915,3307878,3,0.113895216
2814261,2810123,21,0.797266515
3105613,3092105,3,0.113895216
3092131,1863525,3,0.113895216
3845211,2814188,3,0.113895216
2785381,2783407,3,0.113895216
3803421,1863525,3,0.113895216
3092129,3092640,3,0.113895216
2814143,2814188,3,0.113895216
3073675,1863525,9,0.341685649
3765161,1863525,45,1.708428246
3129976,3307878,3,0.113895216
3074575,1863525,3,0.113895216
3074561,1863525,21,0.797266515
2821105,2814261,3,0.113895216
3064719,1863525,3,0.113895216
3048520,2810123,3,0.113895216
3642307,2815194,3,0.113895216
3074879,3075796,3,0.113895216
2814390,1863525,3,0.113895216
3642363,2814145,3,0.113895216
2783421,2783407,3,0.113895216
2811584,2814347,3,0.113895216
3198773,2817628,3,0.113895216
3129862,3104719,3,0.113895216
3110578,2811696,3,0.113895216
2910526,2810123,3,0.113895216
2829508,3074561,3,0.113895216
2902593,1863525,6,0.227790433
3423146,2778274,33,1.25284738
2789932,2765384,3,0.113895216
2795091,2792867,3,0.113895216
2819520,2791446,3,0.113895216
3309875,2791073,3,0.113895216
2792500,2807934,3,0.113895216
2765254,2788629,3,0.113895216
2765289,2788412,3,0.113895216
2789498,2808015,3,0.113895216
3692715,3423146,3,0.113895216
2792297,2790552,9,0.341685649
2788527,2788382,6,0.227790433
2810517,2810372,3,0.113895216
2792945,2791073,3,0.113895216
3060185,2778274,3,0.113895216
2767925,2788412,3,0.113895216
2930472,2765437,3,0.113895216
2810238,2808072,3,0.113895216
3367830,3589093,3,0.113895216
2797304,2795318,3,0.113895216
2788243,2788113,3,0.113895216
2793145,2793144,3,0.113895216
2808072,2833802,6,0.227790433
2810326,3382628,3,0.113895216
2787722,2765377,3,0.113895216
2830649,3515436,3,0.113895216
2765438,2765377,3,0.113895216
2790933,2790552,3,0.113895216
2788103,2765377,15,0.569476082
2765328,2913923,9,0.341685649
2765396,2767859,3,0.113895216
2765325,2765363,18,0.683371298
2796876,2767877,3,0.113895216
3199820,2788397,3,0.113895216
2777842,2807934,12,0.455580866
2808204,2792524,12,0.455580866
2808259,2808021,3,0.113895216
3762773,2829102,3,0.113895216
2811890,3515436,3,0.113895216
2765377,3515436,221,8.390280942
2788412,3515436,27,1.025056948
3543342,2807934,3,0.113895216
2788456,2788324,3,0.113895216
2912751,2791073,3,0.113895216
2765408,2765377,3,0.113895216
2814524,2833802,3,0.113895216
2790493,2790552,3,0.113895216
2765278,2765377,6,0.227790433
2796423,2777842,3,0.113895216
2788130,3515436,3,0.113895216
3429296,2814456,6,0.227790433
2930353,2778274,3,0.113895216
2788265,2788412,3,0.113895216
2808246,2808301,3,0.113895216
2767849,2765377,3,0.113895216
2911154,2791073,3,0.113895216
2788251,2788107,3,0.113895216
2789146,3713627,3,0.113895216
2767862,2788629,3,0.113895216
2797037,2788324,3,0.113895216
2789327,2778274,6,0.227790433
2789777,2913923,3,0.113895216
3511244,2765363,3,0.113895216
3025410,2810403,3,0.113895216
2812239,3515436,3,0.113895216
2788436,2789268,3,0.113895216
2808002,2808214,3,0.113895216
2808260,3382628,6,0.227790433
2793233,2807934,3,0.113895216
2789361,2765377,3,0.113895216
2807934,3382628,27,1.025056948
2808185,2810403,9,0.341685649
2765436,3713627,3,0.113895216
3080934,2792821,3,0.113895216
2792821,2792524,24,0.911161731
2787726,3515436,3,0.113895216
3657615,3515436,3,0.113895216
2790540,2790552,6,0.227790433
2812236,2810403,3,0.113895216
3068794,2765325,3,0.113895216
2788657,2765377,3,0.113895216
2788471,2765377,3,0.113895216
2788677,2788113,3,0.113895216
2792829,2777842,3,0.113895216
2788144,2788412,3,0.113895216
2774396,2792867,3,0.113895216
2790859,2911316,3,0.113895216
2808056,3515436,3,0.113895216
2793281,2792821,3,0.113895216
2810375,2833720,3,0.113895216
2911316,3515436,24,0.911161731
2808214,2810459,6,0.227790433
3182018,2788376,3,0.113895216
2808112,2810403,3,0.113895216
2808291,3382628,3,0.113895216
2788324,2765363,12,0.455580866
2791590,3733242,3,0.113895216
2767922,2765377,3,0.113895216
2811892,3515436,6,0.227790433
2913923,3733242,24,0.911161731
2788330,3515436,3,0.113895216
2767853,2765278,3,0.113895216
2806144,2765328,3,0.113895216
3079908,2791446,6,0.227790433
3204814,2765384,3,0.113895216
2788239,2926450,3,0.113895216
2808285,3515436,3,0.113895216
2765314,3515436,18,0.683371298
2765349,2765437,3,0.113895216
3095909,2788114,3,0.113895216
2792025,2791446,3,0.113895216
2797387,2795318,3,0.113895216
2810403,3515436,24,0.911161731
2814526,2829102,3,0.113895216
2873799,3515436,3,0.113895216
2792237,2791073,3,0.113895216
2810241,2810487,3,0.113895216
2791515,2765328,3,0.113895216
2808147,3515436,3,0.113895216
2810459,2833802,9,0.341685649
2814565,3515436,3,0.113895216
2788101,2788412,3,0.113895216
2814534,2810403,3,0.113895216
3175616,2792524,9,0.341685649
3060545,2810215,3,0.113895216
2791446,3515436,30,1.138952164
2792745,2808204,9,0.341685649
2842044,2790552,3,0.113895216
3287418,2794301,3,0.113895216
3435012,2810552,3,0.113895216
2808022,3733242,3,0.113895216
2810372,3515436,6,0.227790433
2788288,2765377,3,0.113895216
2765437,3515436,11,0.417615793
2791637,3713627,3,0.113895216
2808277,2808026,3,0.113895216
3060183,2765377,3,0.113895216
2765388,2778274,3,0.113895216
2788312,2765377,3,0.113895216
3142926,2765314,3,0.113895216
2812234,3515436,3,0.113895216
3796172,3515436,3,0.113895216
3464051,2790552,3,0.113895216
2776330,2792524,3,0.113895216
2792051,2810215,3,0.113895216
2767764,2778274,3,0.113895216
2808221,2810208,3,0.113895216
3648609,2808260,3,0.113895216
3218417,2788412,3,0.113895216
2796960,2765325,3,0.113895216
2794301,2765325,6,0.227790433
3833317,2833802,3,0.113895216
2767810,3713627,3,0.113895216
3364252,3515436,9,0.341685649
2792902,2792524,3,0.113895216
3699449,2788629,3,0.113895216
2821069,3364252,3,0.113895216
2810218,2778274,9,0.341685649
2767782,3515436,6,0.227790433
2810527,2808185,3,0.113895216
2793751,3423146,3,0.113895216
3727006,2808124,3,0.113895216
2767828,2788629,3,0.113895216
2790638,2808227,3,0.113895216
3057551,3515436,3,0.113895216
2790722,2790371,3,0.113895216
2791111,2790552,6,0.227790433
2810236,2808099,3,0.113895216
2818036,2791446,3,0.113895216
2769534,2810218,3,0.113895216
2788122,3515436,3,0.113895216
2792723,2792821,3,0.113895216
3659095,2795318,3,0.113895216
3060189,2808258,3,0.113895216
2791029,2911316,3,0.113895216
2790469,2790552,3,0.113895216
2922720,2778274,3,0.113895216
2790902,2790552,3,0.113895216
2797313,2788376,3,0.113895216
2808216,3515436,6,0.227790433
3759891,3429296,3,0.113895216
2810531,3515436,3,0.113895216
2765384,2765363,18,0.683371298
2767859,3515436,6,0.227790433
2810465,2808026,3,0.113895216
2791749,2788646,3,0.113895216
2792882,2808229,3,0.113895216
2810487,3515436,6,0.227790433
2817394,2829102,3,0.113895216
2808125,2833802,3,0.113895216
2925431,2788412,3,0.113895216
2796687,2792821,3,0.113895216
2789693,2765301,3,0.113895216
2795025,2792524,3,0.113895216
2849233,2792524,3,0.113895216
2808273,2812186,3,0.113895216
2769031,2790552,3,0.113895216
2792101,2790552,3,0.113895216
2828039,3515436,3,0.113895216
2765401,3515436,3,0.113895216
2788388,2765377,3,0.113895216
2792423,2808026,6,0.227790433
3341482,2765377,3,0.113895216
2808015,3515436,6,0.227790433
2811865,2833802,3,0.113895216
2788188,2778274,3,0.113895216
2808046,2811892,3,0.113895216
2790733,2911316,3,0.113895216
2810226,3382628,3,0.113895216
2765249,2765377,3,0.113895216
2790552,3733242,60,2.277904328
2788113,2765363,9,0.341685649
2765301,2765377,9,0.341685649
2796041,2792524,3,0.113895216
2808301,3515436,12,0.455580866
2922776,2778274,3,0.113895216
2808229,2833802,6,0.227790433
2810519,2808026,3,0.113895216
2808282,2808216,3,0.113895216
2810351,2792524,3,0.113895216
2795149,3382628,6,0.227790433
2926450,2791446,6,0.227790433
2797551,2795318,3,0.113895216
2810472,2833720,3,0.113895216
2788333,2765377,3,0.113895216
2765251,2778274,3,0.113895216
2812183,2833720,3,0.113895216
2810215,3515436,9,0.341685649
2808258,3515436,9,0.341685649
2792003,2790552,3,0.113895216
2793283,2810552,3,0.113895216
2807596,2788324,3,0.113895216
2767848,2765377,3,0.113895216
2788415,2765377,3,0.113895216
2796850,2792821,3,0.113895216
3350251,2765384,3,0.113895216
2767877,2765377,6,0.227790433
3145961,3515436,3,0.113895216
2922738,2765384,3,0.113895216
2796081,2792745,3,0.113895216
2814542,2833802,3,0.113895216
3589093,2792524,15,0.569476082
2765330,2765437,3,0.113895216
3224577,3079908,3,0.113895216
2808140,3423146,3,0.113895216
2792453,2911316,3,0.113895216
2807949,3382628,3,0.113895216
2788396,3515436,3,0.113895216
2813454,2765301,3,0.113895216
2767776,2788107,3,0.113895216
2788442,3515436,3,0.113895216
2765334,2767782,3,0.113895216
2769446,2792423,3,0.113895216
2767834,2788629,3,0.113895216
2792518,2792524,3,0.113895216
2791073,2792524,18,0.683371298
2810208,2808301,6,0.227790433
2788629,2765377,21,0.797266515
2774381,2807934,3,0.113895216
2765413,2765314,3,0.113895216
2788107,2765377,9,0.341685649
2814484,3515436,3,0.113895216
2812199,3515436,3,0.113895216
2790387,2792524,3,0.113895216
2793144,3589093,6,0.227790433
2792524,3515436,126,4.783599089
2810349,2829102,3,0.113895216
2788109,2765377,3,0.113895216
2893817,3364252,3,0.113895216
3674135,2833720,3,0.113895216
2788515,2791446,3,0.113895216
2821052,2791446,3,0.113895216
2792622,2792745,3,0.113895216
2810499,3515436,3,0.113895216
2765425,2765363,3,0.113895216
2795318,3423146,15,0.569476082
2922749,2778274,3,0.113895216
2788376,2765363,9,0.341685649
2788208,3515436,3,0.113895216
2789268,3713627,6,0.227790433
2810217,2808032,3,0.113895216
2808099,2833815,6,0.227790433
3407591,2794915,3,0.113895216
2794915,2792821,6,0.227790433
3095353,2765314,3,0.113895216
2794619,2765384,3,0.113895216
2788585,2765314,3,0.113895216
2810202,2833815,3,0.113895216
2765373,2788629,3,0.113895216
2788365,2765377,3,0.113895216
2798224,2791111,3,0.113895216
2788124,2788412,3,0.113895216
2788397,2788103,6,0.227790433
2774544,3423146,3,0.113895216
2810404,3382628,3,0.113895216
2796428,2792524,3,0.113895216
2765353,2765377,3,0.113895216
2810552,2792524,9,0.341685649
2765363,2765377,80,3.037205771
2808264,2792524,3,0.113895216
2796497,3589093,3,0.113895216
2788127,2765377,3,0.113895216
2808148,3382628,3,0.113895216
2814545,2808185,3,0.113895216
2759327,2790552,3,0.113895216
